(313, 0.000170902)
(313, 0.000173801)
(313, 0.000179489)
(313, 0.000174604)
(316, 0.000178253)
(318, 0.000184318)
(314, 0.000174132)
(313, 0.000171641)
(314, 0.000180412)
(313, 0.000174901)
(311, 0.000175009)
(309, 0.000176645)
(311, 0.000171578)
(309, 0.000172918)
(309, 0.000172028)
(309, 0.000174595)
(310, 0.000172665)
(313, 0.0001744)
(315, 0.000175741)
(316, 0.000178535)
(318, 0.000175373)
(317, 0.000174462)
(322, 0.000178754)
(324, 0.000182919)
(325, 0.00017958)
(325, 0.000182158)
(325, 0.000186004)
(324, 0.000180169)
(325, 0.000181101)
(326, 0.000183983)
(324, 0.000181094)
(322, 0.000180647)
(321, 0.000184662)
(321, 0.000182297)
(319, 0.000178576)
(317, 0.000180684)
(315, 0.000176087)
(315, 0.000175908)
(314, 0.000178792)
(312, 0.000177481)
(315, 0.000176836)
(316, 0.000179804)
(316, 0.000184365)
(316, 0.000178436)
(317, 0.000181375)
(318, 0.000185182)
(319, 0.000180934)
(317, 0.000181123)
(318, 0.000190063)
(317, 0.000180762)
(322, 0.000186048)
(326, 0.000192215)
(326, 0.000185132)
(327, 0.000185937)
(328, 0.000192571)
(330, 0.000184783)
(332, 0.000188752)
(331, 0.000191945)
(329, 0.000187387)
(327, 0.000189774)
(327, 0.00019108)
(325, 0.00018568)
(326, 0.000186372)
(327, 0.000192536)
(327, 0.000185085)
(326, 0.000195118)
(327, 0.000189826)
(328, 0.000185694)
(329, 0.000187341)
